districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare;minor
14;Moravskoslezskı;9;Gallik Tomaš;47;KSÈM;KSÈM;2 599;3,52;0
14;Moravskoslezskı;10;Ludvík Ladislav;57;KSÈM;KSÈM;1 711;2,32;0
14;Moravskoslezskı;11;Hanusová Jitka;39;KSÈM;BEZPP;1 308;1,77;0
14;Moravskoslezskı;12;Hyvnar Radim;33;KSÈM;BEZPP;606;0,82;0
14;Moravskoslezskı;13;Flasarová Vìra;57;KSÈM;KSÈM;1 685;2,28;0
14;Moravskoslezskı;14;Antalová Nadìda;48;KSÈM;KSÈM;1 690;2,29;0
14;Moravskoslezskı;15;Vrba Ivan;57;KSÈM;KSÈM;756;1,02;0
14;Moravskoslezskı;16;Kupka Vlastimil;52;KSÈM;KSÈM;364;0,49;0
14;Moravskoslezskı;17;Havránek Miroslav;63;KSÈM;KSÈM;420;0,57;0
14;Moravskoslezskı;18;Luzar Leo;45;KSÈM;KSÈM;801;1,08;0
14;Moravskoslezskı;19;Nováèek Miroslav;63;KSÈM;KSÈM;425;0,57;0
14;Moravskoslezskı;20;Heczko Eduard;62;KSÈM;KSÈM;1 108;1,5;0
14;Moravskoslezskı;21;Soudková Jana;34;KSÈM;KSÈM;967;1,31;0
14;Moravskoslezskı;22;Bøuska Jan;57;KSÈM;KSÈM;439;0,59;0
14;Moravskoslezskı;23;Nìmec Rostislav;62;KSÈM;KSÈM;254;0,34;0
14;Moravskoslezskı;24;Hurta Jiøí;49;KSÈM;KSÈM;582;0,79;0
14;Moravskoslezskı;25;Dener Tomáš;59;KSÈM;KSÈM;450;0,61;0
14;Moravskoslezskı;26;Pavlík Ivo;47;KSÈM;KSÈM;438;0,59;0
14;Moravskoslezskı;27;Koláèek Miroslav;59;KSÈM;KSÈM;890;1,2;0
14;Moravskoslezskı;28;Nábìlková Marie;56;KSÈM;KSÈM;315;0,42;0
14;Moravskoslezskı;29;Horáková Dagmar;48;KSÈM;KSÈM;953;1,29;0
14;Moravskoslezskı;30;Hanselová Irena;47;KSÈM;KSÈM;822;1,11;0
14;Moravskoslezskı;31;árskı Ivan;35;KSÈM;KSÈM;1 417;1,92;0
14;Moravskoslezskı;32;Šimíková Martina;27;KSÈM;BEZPP;1 314;1,78;0
14;Moravskoslezskı;33;Svoboda Karel;64;KSÈM;KSÈM;859;1,16;0
14;Moravskoslezskı;34;Michálková Ivana;48;KSÈM;BEZPP;882;1,19;0
14;Moravskoslezskı;35;Mitická Zdeòka;42;KSÈM;BEZPP;786;1,06;0
14;Moravskoslezskı;36;Varteckı Petr;61;KSÈM;KSÈM;701;0,95;0
1;Hl. m. Praha;1;Srb Václav;52;"""KÈ""";"""KÈ""";58;7,15;1
1;Hl. m. Praha;2;Jenèek Jindøich;77;"""KÈ""";"""KÈ""";26;3,2;1
1;Hl. m. Praha;3;Krátkı Petr;35;"""KÈ""";"""KÈ""";39;4,8;1
1;Hl. m. Praha;4;Šourek Bohumil;61;"""KÈ""";"""KÈ""";19;2,34;1
1;Hl. m. Praha;5;Janeèek Marek Attila;38;"""KÈ""";BEZPP;18;2,21;1
1;Hl. m. Praha;6;Blaek Zdenìk;55;"""KÈ""";"""KÈ""";26;3,2;1
1;Hl. m. Praha;7;Rathuská Svìtlana;57;"""KÈ""";"""KÈ""";8;0,98;1
1;Hl. m. Praha;8;Krupka Miroslav;50;"""KÈ""";"""KÈ""";9;1,1;1
1;Hl. m. Praha;9;Benèok Michal;58;"""KÈ""";BEZPP;14;1,72;1
1;Hl. m. Praha;10;Ryšavı Otakar;47;"""KÈ""";"""KÈ""";14;1,72;1
1;Hl. m. Praha;11;Lieberzeit Michal;25;"""KÈ""";"""KÈ""";34;4,19;1
1;Hl. m. Praha;12;Boejovskı Jan;65;"""KÈ""";"""KÈ""";24;2,95;1
1;Hl. m. Praha;13;Èiaková Karolína;23;"""KÈ""";BEZPP;36;4,43;1
1;Hl. m. Praha;14;Krejèí Pavel;29;"""KÈ""";"""KÈ""";23;2,83;1
1;Hl. m. Praha;15;Filip Ondøej Nathaniel;24;"""KÈ""";"""KÈ""";11;1,35;1
1;Hl. m. Praha;16;Kundrata Jiøí;21;"""KÈ""";"""KÈ""";23;2,83;1
1;Hl. m. Praha;17;Zıková Dana;51;"""KÈ""";BEZPP;10;1,23;1
1;Hl. m. Praha;18;Pejøimovskı Josef;65;"""KÈ""";"""KÈ""";12;1,47;1
1;Hl. m. Praha;19;Pola Bedøich;46;"""KÈ""";BEZPP;11;1,35;1
1;Hl. m. Praha;20;Machoò Miloslav;53;"""KÈ""";BEZPP;26;3,2;1
1;Hl. m. Praha;21;Šrámek Ferdinand;40;"""KÈ""";"""KÈ""";39;4,8;1
1;Hl. m. Praha;22;Šebek Milan;57;"""KÈ""";"""KÈ""";13;1,6;1
1;Hl. m. Praha;23;Danielová Oluša;60;"""KÈ""";BEZPP;20;2,46;1
2;Støedoèeskı;1;Koneènı Jaroslav;40;"""KÈ""";"""KÈ""";44;4,55;1
2;Støedoèeskı;2;Nohel Petr;31;"""KÈ""";"""KÈ""";56;5,79;1
2;Støedoèeskı;3;Bárta Jan;67;"""KÈ""";"""KÈ""";23;2,38;1
2;Støedoèeskı;4;Drvota Jaromír;60;"""KÈ""";"""KÈ""";15;1,55;1
2;Støedoèeskı;5;Štogrová Jarmila;54;"""KÈ""";BEZPP;46;4,76;1
2;Støedoèeskı;6;Mácha Slavomír;41;"""KÈ""";"""KÈ""";32;3,31;1
2;Støedoèeskı;7;Rakouš Stanislav;63;"""KÈ""";BEZPP;14;1,44;1
2;Støedoèeskı;8;Èadil Matìj;24;"""KÈ""";"""KÈ""";36;3,72;1
2;Støedoèeskı;9;Øepka Zdenìk;78;"""KÈ""";"""KÈ""";16;1,65;1
2;Støedoèeskı;10;Drnovec Vít;40;"""KÈ""";"""KÈ""";15;1,55;1
2;Støedoèeskı;11;Šubrt Jiøí;64;"""KÈ""";"""KÈ""";10;1,03;1
2;Støedoèeskı;12;Košek Vítìzslav;47;"""KÈ""";BEZPP;16;1,65;1
2;Støedoèeskı;13;Procházka Pavel;50;"""KÈ""";BEZPP;16;1,65;1
2;Støedoèeskı;14;Kubeš Aleš;82;"""KÈ""";BEZPP;20;2,07;1
2;Støedoèeskı;15;Smolík Petr;33;"""KÈ""";BEZPP;36;3,72;1
2;Støedoèeskı;16;Tamok Vladimír;30;"""KÈ""";BEZPP;30;3,1;1
4;Plzeòskı;1;Kodeda Oldøich;51;"""KÈ""";"""KÈ""";37;5,61;1
4;Plzeòskı;2;Drnek Jan;49;"""KÈ""";"""KÈ""";37;5,61;1
4;Plzeòskı;3;Jeík Vlastimil;39;"""KÈ""";"""KÈ""";33;5;1
4;Plzeòskı;4;Brachtel Oto;52;"""KÈ""";"""KÈ""";25;3,79;1
4;Plzeòskı;5;Wolf Daniel;43;"""KÈ""";BEZPP;23;3,49;1
4;Plzeòskı;6;Juriga Emil;38;"""KÈ""";BEZPP;24;3,64;1
4;Plzeòskı;7;Pašek Jiøí;65;"""KÈ""";BEZPP;5;0,75;1
4;Plzeòskı;8;Drnková Magdalena;51;"""KÈ""";BEZPP;12;1,82;1
4;Plzeòskı;9;Krèmáø Ludìk;37;"""KÈ""";BEZPP;17;2,57;1
4;Plzeòskı;10;Švehla Libor;51;"""KÈ""";BEZPP;13;1,97;1
4;Plzeòskı;11;Šmerda Daniel;33;"""KÈ""";"""KÈ""";17;2,57;1
4;Plzeòskı;12;Šmejkal Aleš;55;"""KÈ""";"""KÈ""";13;1,97;1
4;Plzeòskı;13;Drábeèek Karel;65;"""KÈ""";BEZPP;4;0,6;1
4;Plzeòskı;14;Škabradová Zuzana;24;"""KÈ""";BEZPP;20;3,03;1
4;Plzeòskı;15;Smolík Stanislav;34;"""KÈ""";BEZPP;18;2,73;1
4;Plzeòskı;16;Wolf Miloš;52;"""KÈ""";BEZPP;3;0,45;1
4;Plzeòskı;17;Vondrovskı Václav;47;"""KÈ""";BEZPP;19;2,88;1
4;Plzeòskı;18;Šmídová Rùena;79;"""KÈ""";BEZPP;9;1,36;1
4;Plzeòskı;19;Štrobl Pavel;42;"""KÈ""";BEZPP;14;2,12;1
4;Plzeòskı;20;Štorek Zdenìk;63;"""KÈ""";BEZPP;14;2,12;1
11;Jihomoravskı;1;Veleckı Luboš;49;"""KÈ""";"""KÈ""";37;4,7;1
11;Jihomoravskı;2;Èíek Jiøí;52;"""KÈ""";"""KÈ""";37;4,7;1
11;Jihomoravskı;3;Hrabovskı Josef;54;"""KÈ""";"""KÈ""";50;6,36;1
11;Jihomoravskı;4;Sıkora Jiøí;56;"""KÈ""";"""KÈ""";8;1,01;1
11;Jihomoravskı;5;Sobotka Amadeus;70;"""KÈ""";"""KÈ""";27;3,43;1
11;Jihomoravskı;6;Janás Antonín;67;"""KÈ""";"""KÈ""";10;1,27;1
11;Jihomoravskı;7;Pevnı Zbynìk;34;"""KÈ""";"""KÈ""";29;3,68;1
11;Jihomoravskı;8;Mrkvová Ludmila;52;"""KÈ""";BEZPP;26;3,3;1
11;Jihomoravskı;9;Rozkydal Vít;40;"""KÈ""";"""KÈ""";26;3,3;1
11;Jihomoravskı;10;Koneèná Eva;48;"""KÈ""";BEZPP;11;1,39;1
11;Jihomoravskı;11;Dostálová Jana;53;"""KÈ""";"""KÈ""";10;1,27;1
11;Jihomoravskı;12;Formánek Dušan;41;"""KÈ""";BEZPP;4;0,5;1
11;Jihomoravskı;13;Šromová Ludmila;54;"""KÈ""";"""KÈ""";18;2,29;1
11;Jihomoravskı;14;Vrabcová Aneka;50;"""KÈ""";BEZPP;6;0,76;1
11;Jihomoravskı;15;Velecká Pavla;48;"""KÈ""";"""KÈ""";21;2,67;1
11;Jihomoravskı;16;Horinka Pavel;50;"""KÈ""";BEZPP;12;1,52;1
11;Jihomoravskı;17;Svobodová Lenka;37;"""KÈ""";BEZPP;14;1,78;1
11;Jihomoravskı;18;Maslo Jaroslav;39;"""KÈ""";BEZPP;21;2,67;1
11;Jihomoravskı;19;Svitáková Koneèná Eva;28;"""KÈ""";BEZPP;25;3,18;1
11;Jihomoravskı;20;Køian Josef;60;"""KÈ""";BEZPP;22;2,79;1
11;Jihomoravskı;21;Pøikryl Dalibor;51;"""KÈ""";BEZPP;23;2,92;1
12;Olomouckı;1;Holzer Miloš;58;"""KÈ""";BEZPP;43;5,36;1
12;Olomouckı;2;Novotná Marie Klotilda;68;"""KÈ""";"""KÈ""";24;2,99;1
12;Olomouckı;3;Machaò Bohuslav;53;"""KÈ""";BEZPP;87;10,84;1
12;Olomouckı;4;Koèarová Vìra;64;"""KÈ""";BEZPP;14;1,74;1
12;Olomouckı;5;Obr Václav;42;"""KÈ""";BEZPP;86;10,72;1
12;Olomouckı;6;Èech Patrik;35;"""KÈ""";"""KÈ""";25;3,11;1
12;Olomouckı;7;Andrš Pavel;46;"""KÈ""";"""KÈ""";95;11,84;1
12;Olomouckı;8;Zwach Ivan;57;"""KÈ""";BEZPP;10;1,24;1
12;Olomouckı;9;Makovı Pavel;46;"""KÈ""";BEZPP;68;8,47;1
12;Olomouckı;10;Palatı Marta;69;"""KÈ""";"""KÈ""";10;1,24;1
12;Olomouckı;11;Krchòáková Jitka;42;"""KÈ""";BEZPP;17;2,11;1
12;Olomouckı;12;Rotter Jiøí;60;"""KÈ""";BEZPP;13;1,62;1
12;Olomouckı;13;Kubová Mária;57;"""KÈ""";BEZPP;4;0,49;1
12;Olomouckı;14;Neugebauer Ladislav;59;"""KÈ""";BEZPP;13;1,62;1
12;Olomouckı;15;Turzová Anna;64;"""KÈ""";BEZPP;7;0,87;1
12;Olomouckı;16;Kubis Aleš;57;"""KÈ""";BEZPP;10;1,24;1
12;Olomouckı;17;Èermáková Marcela;44;"""KÈ""";BEZPP;13;1,62;1
12;Olomouckı;18;Matoušek Petr;30;"""KÈ""";"""KÈ""";32;3,99;1
12;Olomouckı;19;Zboøilová Vlasta;61;"""KÈ""";BEZPP;13;1,62;1
12;Olomouckı;20;Novák František;46;"""KÈ""";BEZPP;28;3,49;1
12;Olomouckı;21;Bajerová Lenka;45;"""KÈ""";BEZPP;21;2,61;1
12;Olomouckı;22;Hoffej Josef;48;"""KÈ""";"""KÈ""";23;2,86;1
12;Olomouckı;23;Jirotka Ivo;76;"""KÈ""";BEZPP;20;2,49;1
1;Hl. m. Praha;1;Rovnı Jaroslav;62;ÈSNS;ÈSNS;15;5,08;1
1;Hl. m. Praha;2;Matoušková Eva;58;ÈSNS;ÈSNS;13;4,4;1
1;Hl. m. Praha;3;Vazaè Jiøí;53;ÈSNS;ÈSNS;6;2,03;1
1;Hl. m. Praha;4;Vokatá Tereza;31;ÈSNS;ÈSNS;15;5,08;1
1;Hl. m. Praha;5;Praskı Pavel;49;ÈSNS;ÈSNS;10;3,38;1
1;Hl. m. Praha;6;Bøezinová Markéta;27;ÈSNS;BEZPP;9;3,05;1
1;Hl. m. Praha;7;Kouckı Rudolf;43;ÈSNS;ÈSNS;8;2,71;1
1;Hl. m. Praha;8;Špilauerová Miroslava;59;ÈSNS;ÈSNS;2;0,67;1
1;Hl. m. Praha;9;Bartoš Tomáš;33;ÈSNS;BEZPP;5;1,69;1
1;Hl. m. Praha;10;Lebedová Inga;32;ÈSNS;BEZPP;8;2,71;1
1;Hl. m. Praha;11;Svoboda Vladislav;60;ÈSNS;ÈSNS;4;1,35;1
1;Hl. m. Praha;12;Bartošová Jana;64;ÈSNS;ÈSNS;6;2,03;1
1;Hl. m. Praha;13;Rittich Jan;78;ÈSNS;ÈSNS;1;0,33;1
1;Hl. m. Praha;14;Praská Dita;40;ÈSNS;BEZPP;3;1,01;1
1;Hl. m. Praha;15;Harapát Milan;60;ÈSNS;ÈSNS;2;0,67;1
1;Hl. m. Praha;16;Fišer Jaroslav;64;ÈSNS;ÈSNS;6;2,03;1
1;Hl. m. Praha;17;Horák Bohuslav;66;ÈSNS;ÈSNS;3;1,01;1
1;Hl. m. Praha;18;Hrabal Lubomír;85;ÈSNS;ÈSNS;7;2,37;1
1;Hl. m. Praha;19;Jeøábek Jiøí;72;ÈSNS;ÈSNS;7;2,37;1
1;Hl. m. Praha;20;Perner Miloš;51;ÈSNS;BEZPP;8;2,71;1
1;Hl. m. Praha;21;Špetlová Denisa;33;ÈSNS;BEZPP;7;2,37;1
1;Hl. m. Praha;1;Pecina Martin;41;ÈSSD;BEZPP;15 095;15,6;0
1;Hl. m. Praha;2;Hulinskı Petr;42;ÈSSD;ÈSSD;7 744;8;0
1;Hl. m. Praha;3;Svoboda Miroslav;48;ÈSSD;ÈSSD;2 424;2,5;0
1;Hl. m. Praha;4;Kalábková Gabriela;34;ÈSSD;ÈSSD;2 887;2,98;0
1;Hl. m. Praha;5;Klíma Karel;67;ÈSSD;ÈSSD;1 071;1,1;0
1;Hl. m. Praha;6;Koskuba Jiøí;54;ÈSSD;ÈSSD;7 368;7,61;0
1;Hl. m. Praha;7;Kucián Michal;39;ÈSSD;ÈSSD;825;0,85;0
1;Hl. m. Praha;8;Kuchaø Petr;55;ÈSSD;ÈSSD;478;0,49;0
1;Hl. m. Praha;9;Dienstbier Jiøí;41;ÈSSD;ÈSSD;6 838;7,07;0
1;Hl. m. Praha;10;Kolínskı František;48;ÈSSD;ÈSSD;645;0,66;0
1;Hl. m. Praha;11;Nováková Hana;51;ÈSSD;ÈSSD;1 471;1,52;0
1;Hl. m. Praha;12;Táborskı Luboš;55;ÈSSD;ÈSSD;522;0,53;0
1;Hl. m. Praha;13;Pubrdle Tomáš;30;ÈSSD;ÈSSD;505;0,52;0
1;Hl. m. Praha;14;David Ivan;57;ÈSSD;ÈSSD;2 907;3;0
1;Hl. m. Praha;15;Bartolomìj Milan;47;ÈSSD;ÈSSD;475;0,49;0
1;Hl. m. Praha;16;Pech Jan;60;ÈSSD;ÈSSD;235;0,24;0
1;Hl. m. Praha;17;Šplíchal Karel;63;ÈSSD;ÈSSD;2 271;2,34;0
1;Hl. m. Praha;18;Køeèek Stanislav;72;ÈSSD;ÈSSD;7 723;7,98;0
1;Hl. m. Praha;19;Pøibyl Rostislav;46;ÈSSD;ÈSSD;955;0,98;0
1;Hl. m. Praha;20;Mandovcová Kateøina;58;ÈSSD;ÈSSD;1 266;1,3;0
1;Hl. m. Praha;21;Klimešová Blanka;31;ÈSSD;ÈSSD;1 048;1,08;0
1;Hl. m. Praha;22;Beòák David;31;ÈSSD;ÈSSD;354;0,36;0
1;Hl. m. Praha;23;Mareèek Aleš;42;ÈSSD;ÈSSD;213;0,22;0
1;Hl. m. Praha;24;Matonoha Drahoslav;53;ÈSSD;ÈSSD;1 079;1,11;0
1;Hl. m. Praha;25;Ruda František;57;ÈSSD;ÈSSD;221;0,22;0
1;Hl. m. Praha;26;Zinek Petr;48;ÈSSD;ÈSSD;206;0,21;0
1;Hl. m. Praha;27;Stašáková Helena;50;ÈSSD;ÈSSD;1 446;1,49;0
1;Hl. m. Praha;28;Polaneckı Vladimír;68;ÈSSD;ÈSSD;1 706;1,76;0
1;Hl. m. Praha;29;Prošková Eva;39;ÈSSD;ÈSSD;2 495;2,57;0
1;Hl. m. Praha;30;Šab¾ová Hana;33;ÈSSD;ÈSSD;954;0,98;0
1;Hl. m. Praha;31;Metelec Jiøí;59;ÈSSD;ÈSSD;627;0,64;0
1;Hl. m. Praha;32;Valenta Jan;31;ÈSSD;ÈSSD;904;0,93;0
1;Hl. m. Praha;33;Vaicová Marie;65;ÈSSD;ÈSSD;969;1;0
1;Hl. m. Praha;34;Kaprasová Eva;73;ÈSSD;ÈSSD;1 033;1,06;0
1;Hl. m. Praha;35;Schmidt Jiøí;43;ÈSSD;ÈSSD;899;0,92;0
1;Hl. m. Praha;36;Paclík Leoš;31;ÈSSD;ÈSSD;1 014;1,04;0
2;Støedoèeskı;1;Urban Milan;51;ÈSSD;ÈSSD;13 756;10,63;0
2;Støedoèeskı;2;Rath David;44;ÈSSD;ÈSSD;13 817;10,68;0
2;Støedoèeskı;3;Dolejš Richard;39;ÈSSD;ÈSSD;4 710;3,64;0
2;Støedoèeskı;4;Hamáèek Jan;31;ÈSSD;ÈSSD;4 500;3,47;0
2;Støedoèeskı;5;Vandas Jaroslav;59;ÈSSD;ÈSSD;2 448;1,89;0
2;Støedoèeskı;6;Zemek Václav;36;ÈSSD;ÈSSD;1 615;1,24;0
2;Støedoèeskı;7;Sunkovskı Petr;45;ÈSSD;ÈSSD;1 308;1,01;0
2;Støedoèeskı;8;Mach Tomáš;41;ÈSSD;ÈSSD;1 591;1,22;0
2;Støedoèeskı;9;Koníèek František;57;ÈSSD;ÈSSD;574;0,44;0
2;Støedoèeskı;10;Petrílek Petr;39;ÈSSD;ÈSSD;3 050;2,35;0
2;Støedoèeskı;11;Mikeš Ctirad;53;ÈSSD;ÈSSD;1 547;1,19;0
2;Støedoèeskı;12;Volf Vojtìch;45;ÈSSD;ÈSSD;2 108;1,62;0
2;Støedoèeskı;13;Havlíèek Jiøí;34;ÈSSD;ÈSSD;1 884;1,45;0
2;Støedoèeskı;14;Mocová Dagmar;63;ÈSSD;ÈSSD;2 225;1,71;0
2;Støedoèeskı;15;Mazuchová Lenka;51;ÈSSD;ÈSSD;1 621;1,25;0
2;Støedoèeskı;16;Holobrada Stanislav;48;ÈSSD;ÈSSD;2 101;1,62;0
2;Støedoèeskı;17;Králová Irena;50;ÈSSD;ÈSSD;1 367;1,05;0
2;Støedoèeskı;18;Semerád Marek;32;ÈSSD;ÈSSD;1 720;1,32;0
2;Støedoèeskı;19;Taraba Bohumil;40;ÈSSD;ÈSSD;618;0,47;0
2;Støedoèeskı;20;Tøísková Emílie;47;ÈSSD;ÈSSD;2 339;1,8;0
2;Støedoèeskı;21;Medøická Dana;47;ÈSSD;ÈSSD;1 530;1,18;0
2;Støedoèeskı;22;Javùrek Bohumil;62;ÈSSD;ÈSSD;405;0,31;0
2;Støedoèeskı;23;Marko Jiøí;49;ÈSSD;ÈSSD;418;0,32;0
2;Støedoèeskı;24;Hostek Petr;47;ÈSSD;ÈSSD;1 030;0,79;0
2;Støedoèeskı;25;Pišinger Milan;62;ÈSSD;ÈSSD;1 153;0,89;0
2;Støedoèeskı;26;Pospíšilová Iva;48;ÈSSD;ÈSSD;860;0,66;0
2;Støedoèeskı;27;Peterová Veronika;24;ÈSSD;ÈSSD;1 949;1,5;0
2;Støedoèeskı;28;Èíková Taána;37;ÈSSD;ÈSSD;1 562;1,2;0
2;Støedoèeskı;29;Seidel Antonín;24;ÈSSD;ÈSSD;1 720;1,32;0
2;Støedoèeskı;30;Vlková Miloslava;51;ÈSSD;ÈSSD;1 641;1,26;0
2;Støedoèeskı;31;Kaiserová Jiøina;52;ÈSSD;ÈSSD;1 940;1,49;0
2;Støedoèeskı;32;Schenk Pavel;43;ÈSSD;ÈSSD;1 580;1,22;0
2;Støedoèeskı;33;Poláèek Radek;31;ÈSSD;ÈSSD;2 741;2,11;0
2;Støedoèeskı;34;Hron Karel;46;ÈSSD;ÈSSD;1 307;1,01;0
3;Jihoèeskı;1;Jandák Vítìzslav;62;ÈSSD;ÈSSD;7 175;10,47;0
3;Jihoèeskı;2;Bohdalová Vlasta;52;ÈSSD;ÈSSD;3 140;4,58;0
3;Jihoèeskı;3;Babor Jan;61;ÈSSD;ÈSSD;2 214;3,23;0
3;Jihoèeskı;4;Kratochvíle Karel;52;ÈSSD;ÈSSD;1 869;2,72;0
3;Jihoèeskı;5;Vejskrab Rudolf;57;ÈSSD;ÈSSD;1 040;1,51;0
3;Jihoèeskı;6;Suchánek Radovan;37;ÈSSD;ÈSSD;2 628;3,83;0
3;Jihoèeskı;7;Skláø František;37;ÈSSD;ÈSSD;1 977;2,88;0
3;Jihoèeskı;8;Loskotová Marie;61;ÈSSD;ÈSSD;802;1,17;0
3;Jihoèeskı;9;Procházková Blanka;58;ÈSSD;ÈSSD;842;1,22;0
3;Jihoèeskı;10;Samec Pavel;54;ÈSSD;ÈSSD;1 335;1,94;0
3;Jihoèeskı;11;Gregor Jan;30;ÈSSD;ÈSSD;1 930;2,81;0
3;Jihoèeskı;12;Pavleèka Václav;51;ÈSSD;BEZPP;933;1,36;0
3;Jihoèeskı;13;Vaøenka Ladislav;62;ÈSSD;ÈSSD;540;0,78;0
3;Jihoèeskı;14;Pauch Václav;55;ÈSSD;ÈSSD;448;0,65;0
3;Jihoèeskı;15;Krajíèek Zdenìk;54;ÈSSD;ÈSSD;1 377;2,01;0
3;Jihoèeskı;16;Novák Jaromír;55;ÈSSD;ÈSSD;1 312;1,91;0
3;Jihoèeskı;17;Nìmec František;61;ÈSSD;ÈSSD;365;0,53;0
3;Jihoèeskı;18;Šulc Ivan;46;ÈSSD;ÈSSD;1 435;2,09;0
3;Jihoèeskı;19;Ševèík Jiøí;60;ÈSSD;ÈSSD;829;1,21;0
3;Jihoèeskı;20;Prùchová Eva;21;ÈSSD;ÈSSD;2 579;3,76;0
3;Jihoèeskı;21;Samec Josef;62;ÈSSD;ÈSSD;1 460;2,13;0
3;Jihoèeskı;22;Glotzová Pavlína;43;ÈSSD;ÈSSD;1 761;2,57;0
4;Plzeòskı;1;Votava Václav;53;ÈSSD;ÈSSD;3 614;5,85;0
4;Plzeòskı;2;Šlajs Václav;57;ÈSSD;ÈSSD;2 955;4,79;0
4;Plzeòskı;3;Koubík Václav;56;ÈSSD;ÈSSD;1 332;2,15;0
4;Plzeòskı;4;Jakubèík Igor;43;ÈSSD;ÈSSD;2 134;3,45;0
4;Plzeòskı;5;Honz Zdenìk;57;ÈSSD;ÈSSD;1 478;2,39;0
4;Plzeòskı;6;Látka Jan;56;ÈSSD;ÈSSD;3 464;5,61;0
4;Plzeòskı;7;Grûner Václav;65;ÈSSD;ÈSSD;786;1,27;0
4;Plzeòskı;8;Emmerová Milada;65;ÈSSD;ÈSSD;7 715;12,5;0
4;Plzeòskı;9;Bauer Jaroslav;57;ÈSSD;ÈSSD;1 737;2,81;0
4;Plzeòskı;10;Terelmešová Dagmar;40;ÈSSD;ÈSSD;1 290;2,09;0
4;Plzeòskı;11;Bláha František;57;ÈSSD;ÈSSD;655;1,06;0
4;Plzeòskı;12;Sova Petr;45;ÈSSD;ÈSSD;1 474;2,38;0
4;Plzeòskı;13;Fojtík Pavel;46;ÈSSD;ÈSSD;427;0,69;0
4;Plzeòskı;14;Holetová Kateøina;31;ÈSSD;ÈSSD;1 695;2,74;0
4;Plzeòskı;15;Struèek Jiøí;43;ÈSSD;ÈSSD;1 111;1,8;0
4;Plzeòskı;16;Vicari Pavel;37;ÈSSD;ÈSSD;680;1,1;0
4;Plzeòskı;17;ùrková Eva;25;ÈSSD;ÈSSD;2 214;3,58;0
4;Plzeòskı;18;Lang Karel;61;ÈSSD;ÈSSD;1 312;2,12;0
4;Plzeòskı;19;Øezníèková Zdeòka;49;ÈSSD;ÈSSD;2 830;4,58;0
4;Plzeòskı;20;Šobr Jaroslav;50;ÈSSD;ÈSSD;2 484;4,02;0
5;Karlovarskı;1;Fiala Jaroslav;54;ÈSSD;ÈSSD;1 830;6,03;0
5;Karlovarskı;2;Pánik Jakub;38;ÈSSD;ÈSSD;1 403;4,62;0
5;Karlovarskı;3;Svoboda Tomáš;45;ÈSSD;ÈSSD;1 194;3,93;0
5;Karlovarskı;4;Berka Zdenìk;59;ÈSSD;ÈSSD;1 165;3,84;0
5;Karlovarskı;5;Hartmann Vladimír;60;ÈSSD;ÈSSD;1 135;3,74;0
5;Karlovarskı;6;Havel Martin;44;ÈSSD;ÈSSD;1 316;4,33;0
5;Karlovarskı;7;Hozmanová Hana;43;ÈSSD;ÈSSD;1 217;4,01;0
5;Karlovarskı;8;Skálová Jiøina;63;ÈSSD;ÈSSD;571;1,88;0
5;Karlovarskı;9;Kaiserová Vlasta;47;ÈSSD;ÈSSD;1 392;4,59;0
5;Karlovarskı;10;Larva Václav;66;ÈSSD;ÈSSD;1 591;5,24;0
5;Karlovarskı;11;Mleziva Václav;42;ÈSSD;ÈSSD;923;3,04;0
5;Karlovarskı;12;Lebeda Antonín;57;ÈSSD;ÈSSD;859;2,83;0
5;Karlovarskı;13;Novotnı Josef;57;ÈSSD;ÈSSD;2 454;8,09;0
5;Karlovarskı;14;Bradáè Jaroslav;55;ÈSSD;ÈSSD;991;3,26;0
6;Ústeckı;1;Paroubek Jiøí;57;ÈSSD;ÈSSD;18 518;20,3;0
6;Ústeckı;2;Šlégr Jiøí;38;ÈSSD;ÈSSD;12 448;13,64;0
6;Ústeckı;3;Krákora Jaroslav;54;ÈSSD;ÈSSD;5 990;6,56;0
6;Ústeckı;4;Tancoš Josef;43;ÈSSD;ÈSSD;2 485;2,72;0
6;Ústeckı;5;Benda Petr;39;ÈSSD;ÈSSD;3 378;3,7;0
6;Ústeckı;6;Foldyna Jaroslav;49;ÈSSD;ÈSSD;11 902;13,04;0
6;Ústeckı;7;Èermák Jan;60;ÈSSD;ÈSSD;2 321;2,54;0
6;Ústeckı;8;Køtìnová Alena;49;ÈSSD;ÈSSD;3 221;3,53;0
6;Ústeckı;9;Køeèek Václav;64;ÈSSD;ÈSSD;1 708;1,87;0
6;Ústeckı;10;Klika Martin;40;ÈSSD;ÈSSD;1 737;1,9;0
6;Ústeckı;11;Štejnar Radek;43;ÈSSD;ÈSSD;1 859;2,03;0
6;Ústeckı;12;Vinickı Ivan;54;ÈSSD;ÈSSD;958;1,05;0
6;Ústeckı;13;Mertlová Dagmar;42;ÈSSD;ÈSSD;2 021;2,21;0
6;Ústeckı;14;Beèváø Jiøí;33;ÈSSD;ÈSSD;1 115;1,22;0
6;Ústeckı;15;Mezian Hassan;62;ÈSSD;ÈSSD;1 915;2,09;0
6;Ústeckı;16;Löffler Alena;41;ÈSSD;ÈSSD;930;1,01;0
